dist_img,img,dist,ver,ref_img,mos,var
images/I72_22_01.png,I72,22,01,images/I72.png,4.5,0.619
images/I72_22_02.png,I72,22,02,images/I72.png,4.1,0.746
images/I72_22_03.png,I72,22,03,images/I72.png,3.87,0.884
images/I72_22_04.png,I72,22,04,images/I72.png,3.53,1.1179999999999999
images/I72_22_05.png,I72,22,05,images/I72.png,3.3,0.69
images/I72_23_01.png,I72,23,01,images/I72.png,2.2,0.98
images/I72_23_02.png,I72,23,02,images/I72.png,2.33,0.8690000000000001
images/I72_23_03.png,I72,23,03,images/I72.png,1.93,0.727
images/I72_23_04.png,I72,23,04,images/I72.png,1.8,0.7020000000000001
images/I72_23_05.png,I72,23,05,images/I72.png,1.97,0.782
images/I72_24_01.png,I72,24,01,images/I72.png,2.94,0.8009999999999999
images/I72_24_02.png,I72,24,02,images/I72.png,1.8,0.748
images/I72_24_03.png,I72,24,03,images/I72.png,1.77,0.667
images/I72_24_04.png,I72,24,04,images/I72.png,1.27,0.442
images/I72_24_05.png,I72,24,05,images/I72.png,1.33,0.6990000000000001
images/I72_25_01.png,I72,25,01,images/I72.png,2.5,0.885
images/I72_25_02.png,I72,25,02,images/I72.png,3.6,0.757
images/I72_25_03.png,I72,25,03,images/I72.png,4.07,0.929
images/I72_25_04.png,I72,25,04,images/I72.png,4.2,0.833
images/I72_25_05.png,I72,25,05,images/I72.png,3.5,0.764
images/I73_01_01.png,I73,01,01,images/I73.png,4.63,0.547
images/I73_01_02.png,I73,01,02,images/I73.png,4.6,0.49
images/I73_01_03.png,I73,01,03,images/I73.png,3.13,0.9209999999999999
images/I73_01_04.png,I73,01,04,images/I73.png,1.93,0.512
images/I73_01_05.png,I73,01,05,images/I73.png,1.17,0.373
images/I73_02_01.png,I73,02,01,images/I73.png,4.33,0.745
images/I73_02_02.png,I73,02,02,images/I73.png,2.35,0.698
images/I73_02_03.png,I73,02,03,images/I73.png,1.8,0.653
images/I73_02_04.png,I73,02,04,images/I73.png,1.3,0.45799999999999996
images/I73_02_05.png,I73,02,05,images/I73.png,1.17,0.373
images/I73_03_01.png,I73,03,01,images/I73.png,4.63,0.48200000000000004
images/I73_03_02.png,I73,03,02,images/I73.png,4.43,0.716
images/I73_03_03.png,I73,03,03,images/I73.png,3.37,1.016
images/I73_03_04.png,I73,03,04,images/I73.png,2.2,0.7020000000000001
images/I73_03_05.png,I73,03,05,images/I73.png,1.77,0.5589999999999999
images/I73_04_01.png,I73,04,01,images/I73.png,4.5,0.5
images/I73_04_02.png,I73,04,02,images/I73.png,3.03,0.836
images/I73_04_03.png,I73,04,03,images/I73.png,2.03,0.948
images/I73_04_04.png,I73,04,04,images/I73.png,1.7,0.823
images/I73_04_05.png,I73,04,05,images/I73.png,1.4,0.49
images/I73_05_01.png,I73,05,01,images/I73.png,4.07,0.929
images/I73_05_02.png,I73,05,02,images/I73.png,3.2,1.194
images/I73_05_03.png,I73,05,03,images/I73.png,2.4,0.9520000000000001
images/I73_05_04.png,I73,05,04,images/I73.png,2.47,1.056
images/I73_05_05.png,I73,05,05,images/I73.png,1.73,0.727
images/I73_06_01.png,I73,06,01,images/I73.png,4.53,0.499
images/I73_06_02.png,I73,06,02,images/I73.png,4.27,0.727
images/I73_06_03.png,I73,06,03,images/I73.png,4.07,0.772
images/I73_06_04.png,I73,06,04,images/I73.png,3.43,0.8029999999999999
images/I73_06_05.png,I73,06,05,images/I73.png,3.2,1.013
images/I73_07_01.png,I73,07,01,images/I73.png,3.07,1.062
images/I73_07_02.png,I73,07,02,images/I73.png,2.57,0.9890000000000001
images/I73_07_03.png,I73,07,03,images/I73.png,2.2,1.013
images/I73_07_04.png,I73,07,04,images/I73.png,2.37,1.048
images/I73_07_05.png,I73,07,05,images/I73.png,1.83,0.687
images/I73_08_01.png,I73,08,01,images/I73.png,4.57,0.5589999999999999
images/I73_08_02.png,I73,08,02,images/I73.png,3.33,1.011
images/I73_08_03.png,I73,08,03,images/I73.png,2.97,0.836
images/I73_08_04.png,I73,08,04,images/I73.png,2.07,0.892
images/I73_08_05.png,I73,08,05,images/I73.png,1.94,0.619
images/I73_09_01.png,I73,09,01,images/I73.png,4.73,0.442
images/I73_09_02.png,I73,09,02,images/I73.png,3.93,0.629
images/I73_09_03.png,I73,09,03,images/I73.png,2.93,0.8540000000000001
images/I73_09_04.png,I73,09,04,images/I73.png,1.8,0.653
images/I73_09_05.png,I73,09,05,images/I73.png,1.43,0.496
images/I73_10_01.png,I73,10,01,images/I73.png,4.53,0.67
images/I73_10_02.png,I73,10,02,images/I73.png,4.07,0.727
images/I73_10_03.png,I73,10,03,images/I73.png,3.63,0.875
images/I73_10_04.png,I73,10,04,images/I73.png,2.0,0.775
images/I73_10_05.png,I73,10,05,images/I73.png,1.27,0.442
images/I73_11_01.png,I73,11,01,images/I73.png,3.93,0.772
images/I73_11_02.png,I73,11,02,images/I73.png,3.53,0.67
images/I73_11_03.png,I73,11,03,images/I73.png,2.57,0.8029999999999999
images/I73_11_04.png,I73,11,04,images/I73.png,2.73,0.68
images/I73_11_05.png,I73,11,05,images/I73.png,2.26,0.67
images/I73_12_01.png,I73,12,01,images/I73.png,4.6,0.6629999999999999
images/I73_12_02.png,I73,12,02,images/I73.png,3.57,0.5589999999999999
images/I73_12_03.png,I73,12,03,images/I73.png,3.03,0.875
images/I73_12_04.png,I73,12,04,images/I73.png,2.47,0.718
images/I73_12_05.png,I73,12,05,images/I73.png,2.23,0.616
images/I73_13_01.png,I73,13,01,images/I73.png,3.03,0.752
images/I73_13_02.png,I73,13,02,images/I73.png,2.73,0.727
images/I73_13_03.png,I73,13,03,images/I73.png,2.47,0.618
images/I73_13_04.png,I73,13,04,images/I73.png,2.4,0.841
images/I73_13_05.png,I73,13,05,images/I73.png,2.2,0.542
images/I73_14_01.png,I73,14,01,images/I73.png,4.6,0.5539999999999999
images/I73_14_02.png,I73,14,02,images/I73.png,3.5,0.885
images/I73_14_03.png,I73,14,03,images/I73.png,2.73,0.772
images/I73_14_04.png,I73,14,04,images/I73.png,2.63,0.605
images/I73_14_05.png,I73,14,05,images/I73.png,1.93,0.629
images/I73_15_01.png,I73,15,01,images/I73.png,3.8,0.7020000000000001
images/I73_15_02.png,I73,15,02,images/I73.png,2.63,0.706
images/I73_15_03.png,I73,15,03,images/I73.png,2.07,0.727
images/I73_15_04.png,I73,15,04,images/I73.png,1.8,0.4
images/I73_15_05.png,I73,15,05,images/I73.png,1.63,0.657
images/I73_16_01.png,I73,16,01,images/I73.png,4.57,0.667
images/I73_16_02.png,I73,16,02,images/I73.png,4.37,0.605
images/I73_16_03.png,I73,16,03,images/I73.png,4.0,0.5770000000000001
images/I73_16_04.png,I73,16,04,images/I73.png,3.1,1.075
images/I73_16_05.png,I73,16,05,images/I73.png,2.17,1.003
images/I73_17_01.png,I73,17,01,images/I73.png,4.83,0.373
images/I73_17_02.png,I73,17,02,images/I73.png,4.6,0.49
images/I73_17_03.png,I73,17,03,images/I73.png,4.33,0.47100000000000003
images/I73_17_04.png,I73,17,04,images/I73.png,3.83,0.637
images/I73_17_05.png,I73,17,05,images/I73.png,2.83,0.86
images/I73_18_01.png,I73,18,01,images/I73.png,4.17,0.687
images/I73_18_02.png,I73,18,02,images/I73.png,4.3,0.64
images/I73_18_03.png,I73,18,03,images/I73.png,4.63,0.48200000000000004
images/I73_18_04.png,I73,18,04,images/I73.png,4.5,0.563
images/I73_18_05.png,I73,18,05,images/I73.png,4.27,0.512
images/I73_19_01.png,I73,19,01,images/I73.png,4.57,0.667
images/I73_19_02.png,I73,19,02,images/I73.png,4.03,0.605
images/I73_19_03.png,I73,19,03,images/I73.png,2.93,0.8540000000000001
images/I73_19_04.png,I73,19,04,images/I73.png,1.67,0.47100000000000003
images/I73_19_05.png,I73,19,05,images/I73.png,1.16,0.368
images/I73_20_01.png,I73,20,01,images/I73.png,3.33,0.978
images/I73_20_02.png,I73,20,02,images/I73.png,3.87,1.176
images/I73_20_03.png,I73,20,03,images/I73.png,2.43,1.0859999999999999
images/I73_20_04.png,I73,20,04,images/I73.png,3.35,1.064
images/I73_20_05.png,I73,20,05,images/I73.png,2.4,0.8
images/I73_21_01.png,I73,21,01,images/I73.png,2.83,1.003
images/I73_21_02.png,I73,21,02,images/I73.png,2.7,0.823
images/I73_21_03.png,I73,21,03,images/I73.png,2.1,0.79
images/I73_21_04.png,I73,21,04,images/I73.png,2.07,0.8140000000000001
images/I73_21_05.png,I73,21,05,images/I73.png,1.33,0.47100000000000003
images/I73_22_01.png,I73,22,01,images/I73.png,4.33,0.596
images/I73_22_02.png,I73,22,02,images/I73.png,4.17,0.86
images/I73_22_03.png,I73,22,03,images/I73.png,3.8,0.98
images/I73_22_04.png,I73,22,04,images/I73.png,3.27,0.9640000000000001
images/I73_22_05.png,I73,22,05,images/I73.png,2.93,0.9640000000000001
images/I73_23_01.png,I73,23,01,images/I73.png,2.83,1.003
images/I73_23_02.png,I73,23,02,images/I73.png,2.33,0.65
images/I73_23_03.png,I73,23,03,images/I73.png,2.47,1.024
images/I73_23_04.png,I73,23,04,images/I73.png,2.07,0.8540000000000001
images/I73_23_05.png,I73,23,05,images/I73.png,2.53,1.024
images/I73_24_01.png,I73,24,01,images/I73.png,4.3,0.64
images/I73_24_02.png,I73,24,02,images/I73.png,3.2,0.872
images/I73_24_03.png,I73,24,03,images/I73.png,2.47,0.8059999999999999
images/I73_24_04.png,I73,24,04,images/I73.png,2.0,0.894
images/I73_24_05.png,I73,24,05,images/I73.png,1.53,0.718
images/I73_25_01.png,I73,25,01,images/I73.png,3.57,0.7609999999999999
images/I73_25_02.png,I73,25,02,images/I73.png,4.09,0.514
images/I73_25_03.png,I73,25,03,images/I73.png,4.5,0.563
images/I73_25_04.png,I73,25,04,images/I73.png,4.23,0.616
images/I73_25_05.png,I73,25,05,images/I73.png,3.33,0.978
images/I74_01_01.png,I74,01,01,images/I74.png,4.7,0.45799999999999996
images/I74_01_02.png,I74,01,02,images/I74.png,4.43,0.616
images/I74_01_03.png,I74,01,03,images/I74.png,3.0,0.73
images/I74_01_04.png,I74,01,04,images/I74.png,2.1,0.7
images/I74_01_05.png,I74,01,05,images/I74.png,1.4,0.5539999999999999
images/I74_02_01.png,I74,02,01,images/I74.png,4.1,0.6509999999999999
images/I74_02_02.png,I74,02,02,images/I74.png,2.87,0.763
images/I74_02_03.png,I74,02,03,images/I74.png,1.83,0.522
images/I74_02_04.png,I74,02,04,images/I74.png,1.37,0.605
images/I74_02_05.png,I74,02,05,images/I74.png,1.39,0.649
images/I74_03_01.png,I74,03,01,images/I74.png,4.57,0.5589999999999999
images/I74_03_02.png,I74,03,02,images/I74.png,4.33,0.537
images/I74_03_03.png,I74,03,03,images/I74.png,3.0,0.718
images/I74_03_04.png,I74,03,04,images/I74.png,2.27,0.512
images/I74_03_05.png,I74,03,05,images/I74.png,1.73,0.8140000000000001
images/I74_04_01.png,I74,04,01,images/I74.png,4.58,0.555
images/I74_04_02.png,I74,04,02,images/I74.png,2.9,1.075
images/I74_04_03.png,I74,04,03,images/I74.png,2.47,0.884
images/I74_04_04.png,I74,04,04,images/I74.png,2.13,0.763
images/I74_04_05.png,I74,04,05,images/I74.png,1.57,0.616
images/I74_05_01.png,I74,05,01,images/I74.png,4.6,0.49
images/I74_05_02.png,I74,05,02,images/I74.png,2.9,1.012
images/I74_05_03.png,I74,05,03,images/I74.png,1.8,0.748
images/I74_05_04.png,I74,05,04,images/I74.png,1.8,0.6
images/I74_05_05.png,I74,05,05,images/I74.png,1.3,0.526
images/I74_06_01.png,I74,06,01,images/I74.png,4.3,0.69
images/I74_06_02.png,I74,06,02,images/I74.png,4.23,0.496
images/I74_06_03.png,I74,06,03,images/I74.png,4.1,0.79
images/I74_06_04.png,I74,06,04,images/I74.png,3.23,0.883
images/I74_06_05.png,I74,06,05,images/I74.png,2.77,0.883
images/I74_07_01.png,I74,07,01,images/I74.png,2.73,1.153
images/I74_07_02.png,I74,07,02,images/I74.png,2.33,0.907
images/I74_07_03.png,I74,07,03,images/I74.png,2.8,1.222
images/I74_07_04.png,I74,07,04,images/I74.png,2.1,0.978
images/I74_07_05.png,I74,07,05,images/I74.png,2.4,0.9520000000000001
images/I74_08_01.png,I74,08,01,images/I74.png,4.6,0.8
images/I74_08_02.png,I74,08,02,images/I74.png,3.0,0.9159999999999999
images/I74_08_03.png,I74,08,03,images/I74.png,2.63,0.948
images/I74_08_04.png,I74,08,04,images/I74.png,1.83,0.778
images/I74_08_05.png,I74,08,05,images/I74.png,1.63,0.706
images/I74_09_01.png,I74,09,01,images/I74.png,4.4,0.49
images/I74_09_02.png,I74,09,02,images/I74.png,4.57,0.496
images/I74_09_03.png,I74,09,03,images/I74.png,4.03,0.706
images/I74_09_04.png,I74,09,04,images/I74.png,2.57,0.7609999999999999
images/I74_09_05.png,I74,09,05,images/I74.png,1.23,0.423
images/I74_10_01.png,I74,10,01,images/I74.png,4.37,0.547
images/I74_10_02.png,I74,10,02,images/I74.png,4.5,0.563
images/I74_10_03.png,I74,10,03,images/I74.png,4.13,0.7929999999999999
images/I74_10_04.png,I74,10,04,images/I74.png,2.9,0.978
images/I74_10_05.png,I74,10,05,images/I74.png,2.03,0.752
images/I74_11_01.png,I74,11,01,images/I74.png,4.4,0.611
images/I74_11_02.png,I74,11,02,images/I74.png,4.23,0.8029999999999999
images/I74_11_03.png,I74,11,03,images/I74.png,3.73,0.998
images/I74_11_04.png,I74,11,04,images/I74.png,3.43,0.883
images/I74_11_05.png,I74,11,05,images/I74.png,3.23,0.8440000000000001
images/I74_12_01.png,I74,12,01,images/I74.png,4.37,0.912
images/I74_12_02.png,I74,12,02,images/I74.png,4.37,0.605
images/I74_12_03.png,I74,12,03,images/I74.png,4.0,0.73
images/I74_12_04.png,I74,12,04,images/I74.png,3.58,0.9079999999999999
images/I74_12_05.png,I74,12,05,images/I74.png,3.19,0.9159999999999999
images/I74_13_01.png,I74,13,01,images/I74.png,4.2,0.945
images/I74_13_02.png,I74,13,02,images/I74.png,3.73,1.031
images/I74_13_03.png,I74,13,03,images/I74.png,3.0,1.095
images/I74_13_04.png,I74,13,04,images/I74.png,2.6,0.8
images/I74_13_05.png,I74,13,05,images/I74.png,2.13,0.67
images/I74_14_01.png,I74,14,01,images/I74.png,4.67,0.47100000000000003
images/I74_14_02.png,I74,14,02,images/I74.png,4.3,0.7809999999999999
images/I74_14_03.png,I74,14,03,images/I74.png,3.73,0.8540000000000001
images/I74_14_04.png,I74,14,04,images/I74.png,3.0,0.816
images/I74_14_05.png,I74,14,05,images/I74.png,2.6,0.879
images/I74_15_01.png,I74,15,01,images/I74.png,4.07,0.8140000000000001
images/I74_15_02.png,I74,15,02,images/I74.png,3.07,0.727
images/I74_15_03.png,I74,15,03,images/I74.png,2.53,0.618
images/I74_15_04.png,I74,15,04,images/I74.png,1.93,0.629
images/I74_15_05.png,I74,15,05,images/I74.png,1.87,0.562
images/I74_16_01.png,I74,16,01,images/I74.png,4.3,0.737
images/I74_16_02.png,I74,16,02,images/I74.png,4.42,0.6609999999999999
images/I74_16_03.png,I74,16,03,images/I74.png,3.67,0.907
images/I74_16_04.png,I74,16,04,images/I74.png,2.6,0.879
images/I74_16_05.png,I74,16,05,images/I74.png,1.77,0.8029999999999999
images/I74_17_01.png,I74,17,01,images/I74.png,4.8,0.4
images/I74_17_02.png,I74,17,02,images/I74.png,4.33,0.6990000000000001
images/I74_17_03.png,I74,17,03,images/I74.png,4.17,0.898
images/I74_17_04.png,I74,17,04,images/I74.png,4.0,0.672
images/I74_17_05.png,I74,17,05,images/I74.png,2.67,0.978
images/I74_18_01.png,I74,18,01,images/I74.png,4.2,0.47600000000000003
images/I74_18_02.png,I74,18,02,images/I74.png,4.6,0.49
images/I74_18_03.png,I74,18,03,images/I74.png,4.43,0.716
images/I74_18_04.png,I74,18,04,images/I74.png,4.4,0.49
images/I74_18_05.png,I74,18,05,images/I74.png,3.87,0.67
images/I74_19_01.png,I74,19,01,images/I74.png,4.33,0.745
images/I74_19_02.png,I74,19,02,images/I74.png,4.1,0.79
images/I74_19_03.png,I74,19,03,images/I74.png,2.73,0.727
images/I74_19_04.png,I74,19,04,images/I74.png,1.5,0.619
images/I74_19_05.png,I74,19,05,images/I74.png,1.53,0.499
images/I74_20_01.png,I74,20,01,images/I74.png,4.3,0.586
images/I74_20_02.png,I74,20,02,images/I74.png,3.67,1.135
images/I74_20_03.png,I74,20,03,images/I74.png,3.63,1.169
images/I74_20_04.png,I74,20,04,images/I74.png,3.1,1.136
images/I74_20_05.png,I74,20,05,images/I74.png,2.67,1.043
images/I74_21_01.png,I74,21,01,images/I74.png,3.93,1.031
images/I74_21_02.png,I74,21,02,images/I74.png,3.23,1.1159999999999999
images/I74_21_03.png,I74,21,03,images/I74.png,2.27,0.68
images/I74_21_04.png,I74,21,04,images/I74.png,2.43,0.8029999999999999
images/I74_21_05.png,I74,21,05,images/I74.png,1.47,0.618
images/I74_22_01.png,I74,22,01,images/I74.png,4.43,0.5589999999999999
images/I74_22_02.png,I74,22,02,images/I74.png,4.5,0.563
images/I74_22_03.png,I74,22,03,images/I74.png,4.3,0.737
images/I74_22_04.png,I74,22,04,images/I74.png,4.4,0.5539999999999999
images/I74_22_05.png,I74,22,05,images/I74.png,3.67,1.011
images/I74_23_01.png,I74,23,01,images/I74.png,2.27,1.031
images/I74_23_02.png,I74,23,02,images/I74.png,2.3,0.823
images/I74_23_03.png,I74,23,03,images/I74.png,2.23,0.883
images/I74_23_04.png,I74,23,04,images/I74.png,1.83,0.778
images/I74_23_05.png,I74,23,05,images/I74.png,2.03,0.795
images/I74_24_01.png,I74,24,01,images/I74.png,3.63,0.752
images/I74_24_02.png,I74,24,02,images/I74.png,2.63,0.875
images/I74_24_03.png,I74,24,03,images/I74.png,2.33,0.6990000000000001
images/I74_24_04.png,I74,24,04,images/I74.png,1.73,0.727
images/I74_24_05.png,I74,24,05,images/I74.png,1.3,0.45799999999999996
images/I74_25_01.png,I74,25,01,images/I74.png,3.5,0.992
images/I74_25_02.png,I74,25,02,images/I74.png,3.87,0.618
images/I74_25_03.png,I74,25,03,images/I74.png,4.43,0.5589999999999999
images/I74_25_04.png,I74,25,04,images/I74.png,3.9,0.6509999999999999
images/I74_25_05.png,I74,25,05,images/I74.png,3.03,0.875
images/I75_01_01.png,I75,01,01,images/I75.png,4.37,0.752
images/I75_01_02.png,I75,01,02,images/I75.png,4.43,0.496
images/I75_01_03.png,I75,01,03,images/I75.png,2.5,0.8059999999999999
images/I75_01_04.png,I75,01,04,images/I75.png,1.87,0.718
images/I75_01_05.png,I75,01,05,images/I75.png,1.4,0.5539999999999999
images/I75_02_01.png,I75,02,01,images/I75.png,4.03,0.752
images/I75_02_02.png,I75,02,02,images/I75.png,2.67,0.8690000000000001
images/I75_02_03.png,I75,02,03,images/I75.png,1.52,0.561
images/I75_02_04.png,I75,02,04,images/I75.png,1.6,0.49
images/I75_02_05.png,I75,02,05,images/I75.png,1.27,0.512
images/I75_03_01.png,I75,03,01,images/I75.png,4.5,0.619
images/I75_03_02.png,I75,03,02,images/I75.png,3.97,0.657
images/I75_03_03.png,I75,03,03,images/I75.png,2.57,0.7609999999999999
images/I75_03_04.png,I75,03,04,images/I75.png,2.03,0.795
images/I75_03_05.png,I75,03,05,images/I75.png,1.8,0.6
images/I75_04_01.png,I75,04,01,images/I75.png,4.47,0.562
images/I75_04_02.png,I75,04,02,images/I75.png,2.61,0.904
images/I75_04_03.png,I75,04,03,images/I75.png,1.73,0.8540000000000001
images/I75_04_04.png,I75,04,04,images/I75.png,1.7,0.7809999999999999
images/I75_04_05.png,I75,04,05,images/I75.png,1.6,0.6629999999999999
images/I75_05_01.png,I75,05,01,images/I75.png,4.13,0.763
images/I75_05_02.png,I75,05,02,images/I75.png,1.93,0.727
images/I75_05_03.png,I75,05,03,images/I75.png,1.84,0.627
images/I75_05_04.png,I75,05,04,images/I75.png,1.6,0.6629999999999999
images/I75_05_05.png,I75,05,05,images/I75.png,1.77,0.667
images/I75_06_01.png,I75,06,01,images/I75.png,4.33,0.596
images/I75_06_02.png,I75,06,02,images/I75.png,4.13,0.618
images/I75_06_03.png,I75,06,03,images/I75.png,3.93,0.929
images/I75_06_04.png,I75,06,04,images/I75.png,3.5,0.7190000000000001
images/I75_06_05.png,I75,06,05,images/I75.png,2.8,0.945
images/I75_07_01.png,I75,07,01,images/I75.png,2.63,1.016
images/I75_07_02.png,I75,07,02,images/I75.png,2.53,0.9570000000000001
images/I75_07_03.png,I75,07,03,images/I75.png,2.97,0.983
images/I75_07_04.png,I75,07,04,images/I75.png,2.13,1.1
images/I75_07_05.png,I75,07,05,images/I75.png,2.27,1.031
images/I75_08_01.png,I75,08,01,images/I75.png,4.67,0.47100000000000003
images/I75_08_02.png,I75,08,02,images/I75.png,2.87,1.024
images/I75_08_03.png,I75,08,03,images/I75.png,2.6,0.8
images/I75_08_04.png,I75,08,04,images/I75.png,2.27,0.727
images/I75_08_05.png,I75,08,05,images/I75.png,1.83,0.687
images/I75_09_01.png,I75,09,01,images/I75.png,4.5,0.6709999999999999
images/I75_09_02.png,I75,09,02,images/I75.png,4.53,0.562
images/I75_09_03.png,I75,09,03,images/I75.png,4.6,0.49
images/I75_09_04.png,I75,09,04,images/I75.png,3.4,0.879
images/I75_09_05.png,I75,09,05,images/I75.png,1.8,0.748
images/I75_10_01.png,I75,10,01,images/I75.png,4.13,0.763
images/I75_10_02.png,I75,10,02,images/I75.png,4.13,0.718
images/I75_10_03.png,I75,10,03,images/I75.png,3.77,0.616
images/I75_10_04.png,I75,10,04,images/I75.png,1.6,0.6629999999999999
images/I75_10_05.png,I75,10,05,images/I75.png,1.23,0.423
images/I75_11_01.png,I75,11,01,images/I75.png,3.63,0.836
images/I75_11_02.png,I75,11,02,images/I75.png,3.1,0.978
images/I75_11_03.png,I75,11,03,images/I75.png,2.77,0.716
images/I75_11_04.png,I75,11,04,images/I75.png,2.77,0.667
images/I75_11_05.png,I75,11,05,images/I75.png,2.4,0.757
images/I75_12_01.png,I75,12,01,images/I75.png,4.53,0.499
images/I75_12_02.png,I75,12,02,images/I75.png,3.27,0.8140000000000001
images/I75_12_03.png,I75,12,03,images/I75.png,3.03,0.706
images/I75_12_04.png,I75,12,04,images/I75.png,2.53,0.884
images/I75_12_05.png,I75,12,05,images/I75.png,2.4,0.611
images/I75_13_01.png,I75,13,01,images/I75.png,3.47,0.884
images/I75_13_02.png,I75,13,02,images/I75.png,2.57,0.8440000000000001
images/I75_13_03.png,I75,13,03,images/I75.png,2.5,0.6709999999999999
images/I75_13_04.png,I75,13,04,images/I75.png,2.43,0.667
images/I75_13_05.png,I75,13,05,images/I75.png,2.0,0.73
images/I75_14_01.png,I75,14,01,images/I75.png,4.2,0.542
images/I75_14_02.png,I75,14,02,images/I75.png,3.33,0.907
images/I75_14_03.png,I75,14,03,images/I75.png,2.87,0.9209999999999999
images/I75_14_04.png,I75,14,04,images/I75.png,2.27,0.772
images/I75_14_05.png,I75,14,05,images/I75.png,2.0,0.632
images/I75_15_01.png,I75,15,01,images/I75.png,3.73,0.929
images/I75_15_02.png,I75,15,02,images/I75.png,2.7,0.7809999999999999
images/I75_15_03.png,I75,15,03,images/I75.png,2.03,0.605
images/I75_15_04.png,I75,15,04,images/I75.png,1.67,0.596
images/I75_15_05.png,I75,15,05,images/I75.png,1.17,0.45299999999999996
images/I75_16_01.png,I75,16,01,images/I75.png,4.53,0.499
images/I75_16_02.png,I75,16,02,images/I75.png,4.03,0.795
images/I75_16_03.png,I75,16,03,images/I75.png,3.5,0.6709999999999999
images/I75_16_04.png,I75,16,04,images/I75.png,2.97,0.948
images/I75_16_05.png,I75,16,05,images/I75.png,1.87,0.718
images/I75_17_01.png,I75,17,01,images/I75.png,4.67,0.47100000000000003
images/I75_17_02.png,I75,17,02,images/I75.png,4.5,0.5
images/I75_17_03.png,I75,17,03,images/I75.png,4.3,0.7809999999999999
images/I75_17_04.png,I75,17,04,images/I75.png,3.27,0.929
images/I75_17_05.png,I75,17,05,images/I75.png,1.83,0.637
images/I75_18_01.png,I75,18,01,images/I75.png,4.2,0.47600000000000003
images/I75_18_02.png,I75,18,02,images/I75.png,4.5,0.563
images/I75_18_03.png,I75,18,03,images/I75.png,4.8,0.4
images/I75_18_04.png,I75,18,04,images/I75.png,4.32,0.69
images/I75_18_05.png,I75,18,05,images/I75.png,3.5,0.764
images/I75_19_01.png,I75,19,01,images/I75.png,4.47,0.499
images/I75_19_02.png,I75,19,02,images/I75.png,3.97,0.547
images/I75_19_03.png,I75,19,03,images/I75.png,3.23,0.883
images/I75_19_04.png,I75,19,04,images/I75.png,1.67,0.537
images/I75_19_05.png,I75,19,05,images/I75.png,1.2,0.4
images/I75_20_01.png,I75,20,01,images/I75.png,3.33,1.247
images/I75_20_02.png,I75,20,02,images/I75.png,3.93,0.892
images/I75_20_03.png,I75,20,03,images/I75.png,2.87,0.9209999999999999
images/I75_20_04.png,I75,20,04,images/I75.png,2.83,1.213
images/I75_20_05.png,I75,20,05,images/I75.png,3.07,1.031
images/I75_21_01.png,I75,21,01,images/I75.png,3.5,0.9570000000000001
images/I75_21_02.png,I75,21,02,images/I75.png,2.33,0.83
images/I75_21_03.png,I75,21,03,images/I75.png,2.47,0.763
images/I75_21_04.png,I75,21,04,images/I75.png,2.3,0.69
images/I75_21_05.png,I75,21,05,images/I75.png,1.43,0.5589999999999999
images/I75_22_01.png,I75,22,01,images/I75.png,4.4,0.611
images/I75_22_02.png,I75,22,02,images/I75.png,3.83,0.934
images/I75_22_03.png,I75,22,03,images/I75.png,3.63,0.706
images/I75_22_04.png,I75,22,04,images/I75.png,2.57,0.883
images/I75_22_05.png,I75,22,05,images/I75.png,2.37,0.875
images/I75_23_01.png,I75,23,01,images/I75.png,2.5,1.025
images/I75_23_02.png,I75,23,02,images/I75.png,2.33,0.8690000000000001
images/I75_23_03.png,I75,23,03,images/I75.png,2.1,0.907
images/I75_23_04.png,I75,23,04,images/I75.png,1.83,0.7340000000000001
images/I75_23_05.png,I75,23,05,images/I75.png,1.9,0.746
images/I75_24_01.png,I75,24,01,images/I75.png,3.53,0.763
images/I75_24_02.png,I75,24,02,images/I75.png,2.4,0.917
images/I75_24_03.png,I75,24,03,images/I75.png,2.3,0.586
images/I75_24_04.png,I75,24,04,images/I75.png,1.73,0.727
images/I75_24_05.png,I75,24,05,images/I75.png,1.4,0.5539999999999999
images/I75_25_01.png,I75,25,01,images/I75.png,3.27,0.9640000000000001
images/I75_25_02.png,I75,25,02,images/I75.png,3.8,0.833
images/I75_25_03.png,I75,25,03,images/I75.png,4.43,0.496
images/I75_25_04.png,I75,25,04,images/I75.png,3.97,0.605
images/I75_25_05.png,I75,25,05,images/I75.png,2.87,0.884
images/I76_01_01.png,I76,01,01,images/I76.png,4.71,0.45399999999999996
images/I76_01_02.png,I76,01,02,images/I76.png,4.47,0.562
images/I76_01_03.png,I76,01,03,images/I76.png,2.87,0.9570000000000001
images/I76_01_04.png,I76,01,04,images/I76.png,1.57,0.496
images/I76_01_05.png,I76,01,05,images/I76.png,1.33,0.537
images/I76_02_01.png,I76,02,01,images/I76.png,3.83,0.7340000000000001
images/I76_02_02.png,I76,02,02,images/I76.png,2.6,0.757
images/I76_02_03.png,I76,02,03,images/I76.png,1.6,0.6629999999999999
images/I76_02_04.png,I76,02,04,images/I76.png,1.27,0.442
images/I76_02_05.png,I76,02,05,images/I76.png,1.27,0.442
images/I76_03_01.png,I76,03,01,images/I76.png,4.7,0.45799999999999996
images/I76_03_02.png,I76,03,02,images/I76.png,3.83,0.687
images/I76_03_03.png,I76,03,03,images/I76.png,2.53,0.718
