fpath,img,dist,ver,mos,ref_img
distorted_images/i20_07_1.bmp,I20,07,1,5.28205,reference_images/i20.bmp
distorted_images/i20_07_2.bmp,I20,07,2,4.72973,reference_images/i20.bmp
distorted_images/i20_07_3.bmp,I20,07,3,4.47368,reference_images/i20.bmp
distorted_images/i20_07_4.bmp,I20,07,4,3.73684,reference_images/i20.bmp
distorted_images/i20_07_5.bmp,I20,07,5,3.28205,reference_images/i20.bmp
distorted_images/i20_08_1.bmp,I20,08,1,5.65789,reference_images/i20.bmp
distorted_images/i20_08_2.bmp,I20,08,2,5.2973,reference_images/i20.bmp
distorted_images/i20_08_3.bmp,I20,08,3,4.02778,reference_images/i20.bmp
distorted_images/i20_08_4.bmp,I20,08,4,3.42105,reference_images/i20.bmp
distorted_images/i20_08_5.bmp,I20,08,5,2.58974,reference_images/i20.bmp
distorted_images/i20_09_1.bmp,I20,09,1,6.26316,reference_images/i20.bmp
distorted_images/i20_09_2.bmp,I20,09,2,6.1315800000000005,reference_images/i20.bmp
distorted_images/i20_09_3.bmp,I20,09,3,5.33333,reference_images/i20.bmp
distorted_images/i20_09_4.bmp,I20,09,4,3.75676,reference_images/i20.bmp
distorted_images/i20_09_5.bmp,I20,09,5,2.21622,reference_images/i20.bmp
distorted_images/i20_10_1.bmp,I20,10,1,6.1315800000000005,reference_images/i20.bmp
distorted_images/i20_10_2.bmp,I20,10,2,5.73684,reference_images/i20.bmp
distorted_images/i20_10_3.bmp,I20,10,3,4.94444,reference_images/i20.bmp
distorted_images/i20_10_4.bmp,I20,10,4,3.57895,reference_images/i20.bmp
distorted_images/i20_10_5.bmp,I20,10,5,2.74359,reference_images/i20.bmp
distorted_images/i20_11_1.bmp,I20,11,1,5.57895,reference_images/i20.bmp
distorted_images/i20_11_2.bmp,I20,11,2,4.84211,reference_images/i20.bmp
distorted_images/i20_11_3.bmp,I20,11,3,3.43243,reference_images/i20.bmp
distorted_images/i20_11_4.bmp,I20,11,4,2.0526299999999997,reference_images/i20.bmp
distorted_images/i20_11_5.bmp,I20,11,5,0.74359,reference_images/i20.bmp
distorted_images/i20_12_1.bmp,I20,12,1,6.12821,reference_images/i20.bmp
distorted_images/i20_12_2.bmp,I20,12,2,5.30769,reference_images/i20.bmp
distorted_images/i20_12_3.bmp,I20,12,3,4.447369999999999,reference_images/i20.bmp
distorted_images/i20_12_4.bmp,I20,12,4,4.25641,reference_images/i20.bmp
distorted_images/i20_12_5.bmp,I20,12,5,2.57895,reference_images/i20.bmp
distorted_images/i20_13_1.bmp,I20,13,1,5.15385,reference_images/i20.bmp
distorted_images/i20_13_2.bmp,I20,13,2,3.7894699999999997,reference_images/i20.bmp
distorted_images/i20_13_3.bmp,I20,13,3,3.82051,reference_images/i20.bmp
distorted_images/i20_13_4.bmp,I20,13,4,2.89189,reference_images/i20.bmp
distorted_images/i20_13_5.bmp,I20,13,5,2.02703,reference_images/i20.bmp
distorted_images/i20_14_1.bmp,I20,14,1,6.02632,reference_images/i20.bmp
distorted_images/i20_14_2.bmp,I20,14,2,5.84211,reference_images/i20.bmp
distorted_images/i20_14_3.bmp,I20,14,3,4.552630000000001,reference_images/i20.bmp
distorted_images/i20_14_4.bmp,I20,14,4,4.12821,reference_images/i20.bmp
distorted_images/i20_14_5.bmp,I20,14,5,3.3684199999999995,reference_images/i20.bmp
distorted_images/i20_15_1.bmp,I20,15,1,3.23077,reference_images/i20.bmp
distorted_images/i20_15_2.bmp,I20,15,2,3.34211,reference_images/i20.bmp
distorted_images/i20_15_3.bmp,I20,15,3,3.69231,reference_images/i20.bmp
distorted_images/i20_15_4.bmp,I20,15,4,3.89744,reference_images/i20.bmp
distorted_images/i20_15_5.bmp,I20,15,5,4.05128,reference_images/i20.bmp
distorted_images/i20_16_1.bmp,I20,16,1,6.05128,reference_images/i20.bmp
distorted_images/i20_16_2.bmp,I20,16,2,6.05405,reference_images/i20.bmp
distorted_images/i20_16_3.bmp,I20,16,3,5.40541,reference_images/i20.bmp
distorted_images/i20_16_4.bmp,I20,16,4,5.13514,reference_images/i20.bmp
distorted_images/i20_16_5.bmp,I20,16,5,4.71795,reference_images/i20.bmp
distorted_images/i20_17_1.bmp,I20,17,1,5.61538,reference_images/i20.bmp
distorted_images/i20_17_2.bmp,I20,17,2,6.33333,reference_images/i20.bmp
distorted_images/i20_17_3.bmp,I20,17,3,4.324319999999999,reference_images/i20.bmp
distorted_images/i20_17_4.bmp,I20,17,4,5.87179,reference_images/i20.bmp
distorted_images/i20_17_5.bmp,I20,17,5,3.5384599999999997,reference_images/i20.bmp
distorted_images/i20_18_1.bmp,I20,18,1,5.61538,reference_images/i20.bmp
distorted_images/i20_18_2.bmp,I20,18,2,5.23684,reference_images/i20.bmp
distorted_images/i20_18_3.bmp,I20,18,3,4.5,reference_images/i20.bmp
distorted_images/i20_18_4.bmp,I20,18,4,4.13514,reference_images/i20.bmp
distorted_images/i20_18_5.bmp,I20,18,5,4.1052599999999995,reference_images/i20.bmp
distorted_images/i20_19_1.bmp,I20,19,1,5.82051,reference_images/i20.bmp
distorted_images/i20_19_2.bmp,I20,19,2,5.17949,reference_images/i20.bmp
distorted_images/i20_19_3.bmp,I20,19,3,4.7948699999999995,reference_images/i20.bmp
distorted_images/i20_19_4.bmp,I20,19,4,4.0,reference_images/i20.bmp
distorted_images/i20_19_5.bmp,I20,19,5,3.4615400000000003,reference_images/i20.bmp
distorted_images/i20_20_1.bmp,I20,20,1,6.15789,reference_images/i20.bmp
distorted_images/i20_20_2.bmp,I20,20,2,5.46154,reference_images/i20.bmp
distorted_images/i20_20_3.bmp,I20,20,3,4.78947,reference_images/i20.bmp
distorted_images/i20_20_4.bmp,I20,20,4,3.5263199999999997,reference_images/i20.bmp
distorted_images/i20_20_5.bmp,I20,20,5,2.71795,reference_images/i20.bmp
distorted_images/i20_21_1.bmp,I20,21,1,5.552630000000001,reference_images/i20.bmp
distorted_images/i20_21_2.bmp,I20,21,2,4.76316,reference_images/i20.bmp
distorted_images/i20_21_3.bmp,I20,21,3,4.0,reference_images/i20.bmp
distorted_images/i20_21_4.bmp,I20,21,4,3.24324,reference_images/i20.bmp
distorted_images/i20_21_5.bmp,I20,21,5,2.57895,reference_images/i20.bmp
distorted_images/i20_22_1.bmp,I20,22,1,6.0,reference_images/i20.bmp
distorted_images/i20_22_2.bmp,I20,22,2,5.1052599999999995,reference_images/i20.bmp
distorted_images/i20_22_3.bmp,I20,22,3,4.52632,reference_images/i20.bmp
distorted_images/i20_22_4.bmp,I20,22,4,4.10811,reference_images/i20.bmp
distorted_images/i20_22_5.bmp,I20,22,5,3.7297300000000004,reference_images/i20.bmp
distorted_images/i20_23_1.bmp,I20,23,1,5.94872,reference_images/i20.bmp
distorted_images/i20_23_2.bmp,I20,23,2,6.25641,reference_images/i20.bmp
distorted_images/i20_23_3.bmp,I20,23,3,5.82051,reference_images/i20.bmp
distorted_images/i20_23_4.bmp,I20,23,4,4.72973,reference_images/i20.bmp
distorted_images/i20_23_5.bmp,I20,23,5,3.15385,reference_images/i20.bmp
distorted_images/i20_24_1.bmp,I20,24,1,6.18421,reference_images/i20.bmp
distorted_images/i20_24_2.bmp,I20,24,2,5.07895,reference_images/i20.bmp
distorted_images/i20_24_3.bmp,I20,24,3,3.43243,reference_images/i20.bmp
distorted_images/i20_24_4.bmp,I20,24,4,1.97436,reference_images/i20.bmp
distorted_images/i20_24_5.bmp,I20,24,5,0.84211,reference_images/i20.bmp
distorted_images/i21_01_1.bmp,I21,01,1,5.51163,reference_images/i21.bmp
distorted_images/i21_01_2.bmp,I21,01,2,5.06977,reference_images/i21.bmp
distorted_images/i21_01_3.bmp,I21,01,3,4.48837,reference_images/i21.bmp
distorted_images/i21_01_4.bmp,I21,01,4,3.9069800000000003,reference_images/i21.bmp
distorted_images/i21_01_5.bmp,I21,01,5,3.4883699999999997,reference_images/i21.bmp
distorted_images/i21_02_1.bmp,I21,02,1,5.80952,reference_images/i21.bmp
distorted_images/i21_02_2.bmp,I21,02,2,5.53488,reference_images/i21.bmp
distorted_images/i21_02_3.bmp,I21,02,3,5.44186,reference_images/i21.bmp
distorted_images/i21_02_4.bmp,I21,02,4,4.81395,reference_images/i21.bmp
distorted_images/i21_02_5.bmp,I21,02,5,4.15,reference_images/i21.bmp
distorted_images/i21_03_1.bmp,I21,03,1,4.39535,reference_images/i21.bmp
distorted_images/i21_03_2.bmp,I21,03,2,3.9268300000000003,reference_images/i21.bmp
distorted_images/i21_03_3.bmp,I21,03,3,3.16667,reference_images/i21.bmp
distorted_images/i21_03_4.bmp,I21,03,4,3.06977,reference_images/i21.bmp
distorted_images/i21_03_5.bmp,I21,03,5,2.5581400000000003,reference_images/i21.bmp
distorted_images/i21_04_1.bmp,I21,04,1,5.93023,reference_images/i21.bmp
distorted_images/i21_04_2.bmp,I21,04,2,6.02326,reference_images/i21.bmp
distorted_images/i21_04_3.bmp,I21,04,3,5.46341,reference_images/i21.bmp
distorted_images/i21_04_4.bmp,I21,04,4,5.33333,reference_images/i21.bmp
distorted_images/i21_04_5.bmp,I21,04,5,4.65,reference_images/i21.bmp
distorted_images/i21_05_1.bmp,I21,05,1,5.69767,reference_images/i21.bmp
distorted_images/i21_05_2.bmp,I21,05,2,5.90698,reference_images/i21.bmp
distorted_images/i21_05_3.bmp,I21,05,3,5.116280000000001,reference_images/i21.bmp
distorted_images/i21_05_4.bmp,I21,05,4,3.9285699999999997,reference_images/i21.bmp
distorted_images/i21_05_5.bmp,I21,05,5,3.0,reference_images/i21.bmp
distorted_images/i21_06_1.bmp,I21,06,1,4.926830000000001,reference_images/i21.bmp
distorted_images/i21_06_2.bmp,I21,06,2,4.38095,reference_images/i21.bmp
distorted_images/i21_06_3.bmp,I21,06,3,4.02439,reference_images/i21.bmp
distorted_images/i21_06_4.bmp,I21,06,4,3.5,reference_images/i21.bmp
distorted_images/i21_06_5.bmp,I21,06,5,3.04762,reference_images/i21.bmp
distorted_images/i21_07_1.bmp,I21,07,1,5.02439,reference_images/i21.bmp
distorted_images/i21_07_2.bmp,I21,07,2,4.45,reference_images/i21.bmp
distorted_images/i21_07_3.bmp,I21,07,3,4.16667,reference_images/i21.bmp
distorted_images/i21_07_4.bmp,I21,07,4,3.59524,reference_images/i21.bmp
distorted_images/i21_07_5.bmp,I21,07,5,3.16667,reference_images/i21.bmp
distorted_images/i21_08_1.bmp,I21,08,1,5.5,reference_images/i21.bmp
distorted_images/i21_08_2.bmp,I21,08,2,4.85714,reference_images/i21.bmp
distorted_images/i21_08_3.bmp,I21,08,3,4.116280000000001,reference_images/i21.bmp
distorted_images/i21_08_4.bmp,I21,08,4,3.23256,reference_images/i21.bmp
distorted_images/i21_08_5.bmp,I21,08,5,2.16279,reference_images/i21.bmp
distorted_images/i21_09_1.bmp,I21,09,1,6.075,reference_images/i21.bmp
distorted_images/i21_09_2.bmp,I21,09,2,6.19048,reference_images/i21.bmp
distorted_images/i21_09_3.bmp,I21,09,3,5.30952,reference_images/i21.bmp
distorted_images/i21_09_4.bmp,I21,09,4,3.76744,reference_images/i21.bmp
distorted_images/i21_09_5.bmp,I21,09,5,2.09302,reference_images/i21.bmp
distorted_images/i21_10_1.bmp,I21,10,1,6.30952,reference_images/i21.bmp
distorted_images/i21_10_2.bmp,I21,10,2,5.88095,reference_images/i21.bmp
distorted_images/i21_10_3.bmp,I21,10,3,5.139530000000001,reference_images/i21.bmp
distorted_images/i21_10_4.bmp,I21,10,4,3.2619,reference_images/i21.bmp
distorted_images/i21_10_5.bmp,I21,10,5,1.9268299999999998,reference_images/i21.bmp
distorted_images/i21_11_1.bmp,I21,11,1,6.12195,reference_images/i21.bmp
distorted_images/i21_11_2.bmp,I21,11,2,5.39535,reference_images/i21.bmp
distorted_images/i21_11_3.bmp,I21,11,3,4.69048,reference_images/i21.bmp
distorted_images/i21_11_4.bmp,I21,11,4,3.0,reference_images/i21.bmp
distorted_images/i21_11_5.bmp,I21,11,5,1.04651,reference_images/i21.bmp
distorted_images/i21_12_1.bmp,I21,12,1,5.7907,reference_images/i21.bmp
distorted_images/i21_12_2.bmp,I21,12,2,4.767440000000001,reference_images/i21.bmp
distorted_images/i21_12_3.bmp,I21,12,3,6.0,reference_images/i21.bmp
distorted_images/i21_12_4.bmp,I21,12,4,5.61905,reference_images/i21.bmp
distorted_images/i21_12_5.bmp,I21,12,5,2.0238099999999997,reference_images/i21.bmp
distorted_images/i21_13_1.bmp,I21,13,1,4.452380000000001,reference_images/i21.bmp
distorted_images/i21_13_2.bmp,I21,13,2,3.6904800000000004,reference_images/i21.bmp
distorted_images/i21_13_3.bmp,I21,13,3,3.17073,reference_images/i21.bmp
distorted_images/i21_13_4.bmp,I21,13,4,2.34884,reference_images/i21.bmp
distorted_images/i21_13_5.bmp,I21,13,5,2.5581400000000003,reference_images/i21.bmp
distorted_images/i21_14_1.bmp,I21,14,1,5.90698,reference_images/i21.bmp
distorted_images/i21_14_2.bmp,I21,14,2,6.170730000000001,reference_images/i21.bmp
distorted_images/i21_14_3.bmp,I21,14,3,5.952380000000001,reference_images/i21.bmp
distorted_images/i21_14_4.bmp,I21,14,4,4.33333,reference_images/i21.bmp
distorted_images/i21_14_5.bmp,I21,14,5,3.65116,reference_images/i21.bmp
distorted_images/i21_15_1.bmp,I21,15,1,2.8536599999999996,reference_images/i21.bmp
distorted_images/i21_15_2.bmp,I21,15,2,3.2682900000000004,reference_images/i21.bmp
distorted_images/i21_15_3.bmp,I21,15,3,3.5714300000000003,reference_images/i21.bmp
distorted_images/i21_15_4.bmp,I21,15,4,3.7619,reference_images/i21.bmp
distorted_images/i21_15_5.bmp,I21,15,5,3.71429,reference_images/i21.bmp
distorted_images/i21_16_1.bmp,I21,16,1,6.12195,reference_images/i21.bmp
distorted_images/i21_16_2.bmp,I21,16,2,5.93023,reference_images/i21.bmp
distorted_images/i21_16_3.bmp,I21,16,3,5.71429,reference_images/i21.bmp
distorted_images/i21_16_4.bmp,I21,16,4,5.16667,reference_images/i21.bmp
distorted_images/i21_16_5.bmp,I21,16,5,4.67442,reference_images/i21.bmp
distorted_images/i21_17_1.bmp,I21,17,1,5.34146,reference_images/i21.bmp
distorted_images/i21_17_2.bmp,I21,17,2,6.2619,reference_images/i21.bmp
distorted_images/i21_17_3.bmp,I21,17,3,4.35714,reference_images/i21.bmp
distorted_images/i21_17_4.bmp,I21,17,4,6.30233,reference_images/i21.bmp
distorted_images/i21_17_5.bmp,I21,17,5,3.55,reference_images/i21.bmp
distorted_images/i21_18_1.bmp,I21,18,1,4.85714,reference_images/i21.bmp
distorted_images/i21_18_2.bmp,I21,18,2,4.317069999999999,reference_images/i21.bmp
distorted_images/i21_18_3.bmp,I21,18,3,4.11905,reference_images/i21.bmp
distorted_images/i21_18_4.bmp,I21,18,4,3.6097599999999996,reference_images/i21.bmp
distorted_images/i21_18_5.bmp,I21,18,5,3.78571,reference_images/i21.bmp
distorted_images/i21_19_1.bmp,I21,19,1,5.38095,reference_images/i21.bmp
distorted_images/i21_19_2.bmp,I21,19,2,4.7907,reference_images/i21.bmp
distorted_images/i21_19_3.bmp,I21,19,3,4.07143,reference_images/i21.bmp
distorted_images/i21_19_4.bmp,I21,19,4,3.6428599999999998,reference_images/i21.bmp
distorted_images/i21_19_5.bmp,I21,19,5,3.4186,reference_images/i21.bmp
distorted_images/i21_20_1.bmp,I21,20,1,5.975,reference_images/i21.bmp
distorted_images/i21_20_2.bmp,I21,20,2,5.67442,reference_images/i21.bmp
distorted_images/i21_20_3.bmp,I21,20,3,5.69048,reference_images/i21.bmp
distorted_images/i21_20_4.bmp,I21,20,4,4.883719999999999,reference_images/i21.bmp
distorted_images/i21_20_5.bmp,I21,20,5,3.83721,reference_images/i21.bmp
distorted_images/i21_21_1.bmp,I21,21,1,5.53488,reference_images/i21.bmp
distorted_images/i21_21_2.bmp,I21,21,2,5.14286,reference_images/i21.bmp
distorted_images/i21_21_3.bmp,I21,21,3,4.30952,reference_images/i21.bmp
distorted_images/i21_21_4.bmp,I21,21,4,3.61905,reference_images/i21.bmp
distorted_images/i21_21_5.bmp,I21,21,5,2.7317099999999996,reference_images/i21.bmp
distorted_images/i21_22_1.bmp,I21,22,1,5.35714,reference_images/i21.bmp
distorted_images/i21_22_2.bmp,I21,22,2,5.47619,reference_images/i21.bmp
distorted_images/i21_22_3.bmp,I21,22,3,4.44186,reference_images/i21.bmp
distorted_images/i21_22_4.bmp,I21,22,4,3.37209,reference_images/i21.bmp
distorted_images/i21_22_5.bmp,I21,22,5,3.0,reference_images/i21.bmp
distorted_images/i21_23_1.bmp,I21,23,1,6.116280000000001,reference_images/i21.bmp
distorted_images/i21_23_2.bmp,I21,23,2,5.90476,reference_images/i21.bmp
distorted_images/i21_23_3.bmp,I21,23,3,5.67442,reference_images/i21.bmp
distorted_images/i21_23_4.bmp,I21,23,4,5.2381,reference_images/i21.bmp
distorted_images/i21_23_5.bmp,I21,23,5,2.8571400000000002,reference_images/i21.bmp
distorted_images/i21_24_1.bmp,I21,24,1,5.883719999999999,reference_images/i21.bmp
distorted_images/i21_24_2.bmp,I21,24,2,5.72093,reference_images/i21.bmp
distorted_images/i21_24_3.bmp,I21,24,3,5.0,reference_images/i21.bmp
distorted_images/i21_24_4.bmp,I21,24,4,3.07317,reference_images/i21.bmp
distorted_images/i21_24_5.bmp,I21,24,5,0.52381,reference_images/i21.bmp
distorted_images/i22_01_1.bmp,I22,01,1,5.81579,reference_images/i22.bmp
distorted_images/i22_01_2.bmp,I22,01,2,5.23684,reference_images/i22.bmp
distorted_images/i22_01_3.bmp,I22,01,3,4.84615,reference_images/i22.bmp
distorted_images/i22_01_4.bmp,I22,01,4,4.15789,reference_images/i22.bmp
distorted_images/i22_01_5.bmp,I22,01,5,3.71795,reference_images/i22.bmp
distorted_images/i22_02_1.bmp,I22,02,1,5.6052599999999995,reference_images/i22.bmp
distorted_images/i22_02_2.bmp,I22,02,2,5.82051,reference_images/i22.bmp
distorted_images/i22_02_3.bmp,I22,02,3,5.47368,reference_images/i22.bmp
distorted_images/i22_02_4.bmp,I22,02,4,5.1315800000000005,reference_images/i22.bmp
distorted_images/i22_02_5.bmp,I22,02,5,4.57895,reference_images/i22.bmp
distorted_images/i22_03_1.bmp,I22,03,1,4.7948699999999995,reference_images/i22.bmp
distorted_images/i22_03_2.bmp,I22,03,2,4.34211,reference_images/i22.bmp
distorted_images/i22_03_3.bmp,I22,03,3,3.6842099999999998,reference_images/i22.bmp
distorted_images/i22_03_4.bmp,I22,03,4,3.07692,reference_images/i22.bmp
distorted_images/i22_03_5.bmp,I22,03,5,2.7027,reference_images/i22.bmp
distorted_images/i22_04_1.bmp,I22,04,1,5.76923,reference_images/i22.bmp
distorted_images/i22_04_2.bmp,I22,04,2,5.71795,reference_images/i22.bmp
distorted_images/i22_04_3.bmp,I22,04,3,5.4359,reference_images/i22.bmp
distorted_images/i22_04_4.bmp,I22,04,4,5.0,reference_images/i22.bmp
distorted_images/i22_04_5.bmp,I22,04,5,4.30769,reference_images/i22.bmp
distorted_images/i22_05_1.bmp,I22,05,1,5.8684199999999995,reference_images/i22.bmp
distorted_images/i22_05_2.bmp,I22,05,2,5.68421,reference_images/i22.bmp
distorted_images/i22_05_3.bmp,I22,05,3,4.87179,reference_images/i22.bmp
distorted_images/i22_05_4.bmp,I22,05,4,4.18421,reference_images/i22.bmp
distorted_images/i22_05_5.bmp,I22,05,5,3.1842099999999998,reference_images/i22.bmp
distorted_images/i22_06_1.bmp,I22,06,1,4.7027,reference_images/i22.bmp
distorted_images/i22_06_2.bmp,I22,06,2,4.24324,reference_images/i22.bmp
distorted_images/i22_06_3.bmp,I22,06,3,3.76316,reference_images/i22.bmp
distorted_images/i22_06_4.bmp,I22,06,4,3.56757,reference_images/i22.bmp
distorted_images/i22_06_5.bmp,I22,06,5,3.24324,reference_images/i22.bmp
distorted_images/i22_07_1.bmp,I22,07,1,5.58974,reference_images/i22.bmp
distorted_images/i22_07_2.bmp,I22,07,2,5.08108,reference_images/i22.bmp
distorted_images/i22_07_3.bmp,I22,07,3,4.57895,reference_images/i22.bmp
distorted_images/i22_07_4.bmp,I22,07,4,3.89474,reference_images/i22.bmp
distorted_images/i22_07_5.bmp,I22,07,5,2.74359,reference_images/i22.bmp
distorted_images/i22_08_1.bmp,I22,08,1,5.447369999999999,reference_images/i22.bmp
distorted_images/i22_08_2.bmp,I22,08,2,4.6315800000000005,reference_images/i22.bmp
distorted_images/i22_08_3.bmp,I22,08,3,3.78378,reference_images/i22.bmp
distorted_images/i22_08_4.bmp,I22,08,4,3.1282099999999997,reference_images/i22.bmp
distorted_images/i22_08_5.bmp,I22,08,5,2.5384599999999997,reference_images/i22.bmp
distorted_images/i22_09_1.bmp,I22,09,1,5.84615,reference_images/i22.bmp
distorted_images/i22_09_2.bmp,I22,09,2,5.52632,reference_images/i22.bmp
distorted_images/i22_09_3.bmp,I22,09,3,4.62162,reference_images/i22.bmp
distorted_images/i22_09_4.bmp,I22,09,4,3.33333,reference_images/i22.bmp
distorted_images/i22_09_5.bmp,I22,09,5,2.0512799999999998,reference_images/i22.bmp
distorted_images/i22_10_1.bmp,I22,10,1,5.83784,reference_images/i22.bmp
distorted_images/i22_10_2.bmp,I22,10,2,5.58974,reference_images/i22.bmp
distorted_images/i22_10_3.bmp,I22,10,3,5.0,reference_images/i22.bmp
distorted_images/i22_10_4.bmp,I22,10,4,3.58974,reference_images/i22.bmp
distorted_images/i22_10_5.bmp,I22,10,5,2.07895,reference_images/i22.bmp
distorted_images/i22_11_1.bmp,I22,11,1,5.358969999999999,reference_images/i22.bmp
distorted_images/i22_11_2.bmp,I22,11,2,5.51282,reference_images/i22.bmp
distorted_images/i22_11_3.bmp,I22,11,3,4.26316,reference_images/i22.bmp
distorted_images/i22_11_4.bmp,I22,11,4,2.63158,reference_images/i22.bmp
distorted_images/i22_11_5.bmp,I22,11,5,0.8684200000000001,reference_images/i22.bmp
distorted_images/i22_12_1.bmp,I22,12,1,5.26316,reference_images/i22.bmp
distorted_images/i22_12_2.bmp,I22,12,2,5.76923,reference_images/i22.bmp
distorted_images/i22_12_3.bmp,I22,12,3,5.74359,reference_images/i22.bmp
distorted_images/i22_12_4.bmp,I22,12,4,4.3684199999999995,reference_images/i22.bmp
distorted_images/i22_12_5.bmp,I22,12,5,2.76316,reference_images/i22.bmp
distorted_images/i22_13_1.bmp,I22,13,1,5.25641,reference_images/i22.bmp
distorted_images/i22_13_2.bmp,I22,13,2,4.4359,reference_images/i22.bmp
distorted_images/i22_13_3.bmp,I22,13,3,3.6842099999999998,reference_images/i22.bmp
distorted_images/i22_13_4.bmp,I22,13,4,2.8717900000000003,reference_images/i22.bmp
distorted_images/i22_13_5.bmp,I22,13,5,2.51282,reference_images/i22.bmp
distorted_images/i22_14_1.bmp,I22,14,1,5.76923,reference_images/i22.bmp
distorted_images/i22_14_2.bmp,I22,14,2,5.86111,reference_images/i22.bmp
distorted_images/i22_14_3.bmp,I22,14,3,5.76316,reference_images/i22.bmp
distorted_images/i22_14_4.bmp,I22,14,4,4.62162,reference_images/i22.bmp
distorted_images/i22_14_5.bmp,I22,14,5,4.1025599999999995,reference_images/i22.bmp
distorted_images/i22_15_1.bmp,I22,15,1,3.0526299999999997,reference_images/i22.bmp
distorted_images/i22_15_2.bmp,I22,15,2,3.02632,reference_images/i22.bmp
distorted_images/i22_15_3.bmp,I22,15,3,3.21622,reference_images/i22.bmp
distorted_images/i22_15_4.bmp,I22,15,4,3.39474,reference_images/i22.bmp
distorted_images/i22_15_5.bmp,I22,15,5,3.73684,reference_images/i22.bmp
distorted_images/i22_16_1.bmp,I22,16,1,5.86486,reference_images/i22.bmp
distorted_images/i22_16_2.bmp,I22,16,2,5.41026,reference_images/i22.bmp
distorted_images/i22_16_3.bmp,I22,16,3,6.05128,reference_images/i22.bmp
distorted_images/i22_16_4.bmp,I22,16,4,4.6052599999999995,reference_images/i22.bmp
distorted_images/i22_16_5.bmp,I22,16,5,5.25641,reference_images/i22.bmp
distorted_images/i22_17_1.bmp,I22,17,1,5.33333,reference_images/i22.bmp
distorted_images/i22_17_2.bmp,I22,17,2,6.0,reference_images/i22.bmp
distorted_images/i22_17_3.bmp,I22,17,3,4.22222,reference_images/i22.bmp
distorted_images/i22_17_4.bmp,I22,17,4,6.23077,reference_images/i22.bmp
distorted_images/i22_17_5.bmp,I22,17,5,3.3783800000000004,reference_images/i22.bmp
distorted_images/i22_18_1.bmp,I22,18,1,5.15385,reference_images/i22.bmp
distorted_images/i22_18_2.bmp,I22,18,2,4.68421,reference_images/i22.bmp
distorted_images/i22_18_3.bmp,I22,18,3,4.23684,reference_images/i22.bmp
distorted_images/i22_18_4.bmp,I22,18,4,3.76316,reference_images/i22.bmp
distorted_images/i22_18_5.bmp,I22,18,5,3.25,reference_images/i22.bmp
distorted_images/i22_19_1.bmp,I22,19,1,5.1315800000000005,reference_images/i22.bmp
distorted_images/i22_19_2.bmp,I22,19,2,5.1315800000000005,reference_images/i22.bmp
distorted_images/i22_19_3.bmp,I22,19,3,4.66667,reference_images/i22.bmp
distorted_images/i22_19_4.bmp,I22,19,4,4.0,reference_images/i22.bmp
distorted_images/i22_19_5.bmp,I22,19,5,3.58974,reference_images/i22.bmp
distorted_images/i22_20_1.bmp,I22,20,1,5.71053,reference_images/i22.bmp
distorted_images/i22_20_2.bmp,I22,20,2,5.73684,reference_images/i22.bmp
distorted_images/i22_20_3.bmp,I22,20,3,5.552630000000001,reference_images/i22.bmp
distorted_images/i22_20_4.bmp,I22,20,4,4.8974400000000005,reference_images/i22.bmp
distorted_images/i22_20_5.bmp,I22,20,5,3.64865,reference_images/i22.bmp
distorted_images/i22_21_1.bmp,I22,21,1,5.57895,reference_images/i22.bmp
distorted_images/i22_21_2.bmp,I22,21,2,5.02632,reference_images/i22.bmp
distorted_images/i22_21_3.bmp,I22,21,3,4.65789,reference_images/i22.bmp
distorted_images/i22_21_4.bmp,I22,21,4,3.5641,reference_images/i22.bmp
distorted_images/i22_21_5.bmp,I22,21,5,2.63158,reference_images/i22.bmp
distorted_images/i22_22_1.bmp,I22,22,1,5.923080000000001,reference_images/i22.bmp
distorted_images/i22_22_2.bmp,I22,22,2,5.35135,reference_images/i22.bmp
distorted_images/i22_22_3.bmp,I22,22,3,4.8974400000000005,reference_images/i22.bmp
distorted_images/i22_22_4.bmp,I22,22,4,4.447369999999999,reference_images/i22.bmp
distorted_images/i22_22_5.bmp,I22,22,5,2.89474,reference_images/i22.bmp
distorted_images/i22_23_1.bmp,I22,23,1,6.324319999999999,reference_images/i22.bmp
distorted_images/i22_23_2.bmp,I22,23,2,6.1315800000000005,reference_images/i22.bmp
distorted_images/i22_23_3.bmp,I22,23,3,5.21053,reference_images/i22.bmp
distorted_images/i22_23_4.bmp,I22,23,4,4.4359,reference_images/i22.bmp
distorted_images/i22_23_5.bmp,I22,23,5,2.10256,reference_images/i22.bmp
distorted_images/i22_24_1.bmp,I22,24,1,5.82051,reference_images/i22.bmp
distorted_images/i22_24_2.bmp,I22,24,2,5.42105,reference_images/i22.bmp
distorted_images/i22_24_3.bmp,I22,24,3,4.21622,reference_images/i22.bmp
distorted_images/i22_24_4.bmp,I22,24,4,2.25641,reference_images/i22.bmp
distorted_images/i22_24_5.bmp,I22,24,5,0.36841999999999997,reference_images/i22.bmp
distorted_images/i23_01_1.bmp,I23,01,1,5.68571,reference_images/i23.bmp
distorted_images/i23_01_2.bmp,I23,01,2,5.05714,reference_images/i23.bmp
distorted_images/i23_01_3.bmp,I23,01,3,4.76471,reference_images/i23.bmp
distorted_images/i23_01_4.bmp,I23,01,4,4.08571,reference_images/i23.bmp
