img,dist,ver,fpath,elo,ref_img
A0198,00,07,Distortion_4/A0198_00_07.bmp,1319.8309,Train_Ref/A0198.bmp
A0198,00,08,Distortion_4/A0198_00_08.bmp,1584.3422,Train_Ref/A0198.bmp
A0198,00,09,Distortion_4/A0198_00_09.bmp,1435.5218,Train_Ref/A0198.bmp
A0198,00,10,Distortion_4/A0198_00_10.bmp,1334.6152,Train_Ref/A0198.bmp
A0198,00,11,Distortion_4/A0198_00_11.bmp,1402.0966,Train_Ref/A0198.bmp
A0198,01,00,Distortion_4/A0198_01_00.bmp,1512.1757,Train_Ref/A0198.bmp
A0198,01,01,Distortion_4/A0198_01_01.bmp,1374.0068,Train_Ref/A0198.bmp
A0198,01,02,Distortion_4/A0198_01_02.bmp,1257.8739,Train_Ref/A0198.bmp
A0198,01,03,Distortion_4/A0198_01_03.bmp,1574.6050,Train_Ref/A0198.bmp
A0198,01,04,Distortion_4/A0198_01_04.bmp,1372.4133,Train_Ref/A0198.bmp
A0198,01,05,Distortion_4/A0198_01_05.bmp,1299.5611,Train_Ref/A0198.bmp
A0198,01,06,Distortion_4/A0198_01_06.bmp,1540.7436,Train_Ref/A0198.bmp
A0198,01,07,Distortion_4/A0198_01_07.bmp,1516.6240,Train_Ref/A0198.bmp
A0198,01,08,Distortion_4/A0198_01_08.bmp,1221.6440,Train_Ref/A0198.bmp
A0198,01,09,Distortion_4/A0198_01_09.bmp,1574.6924,Train_Ref/A0198.bmp
A0198,01,10,Distortion_4/A0198_01_10.bmp,1413.3473,Train_Ref/A0198.bmp
A0198,01,11,Distortion_4/A0198_01_11.bmp,1499.9059,Train_Ref/A0198.bmp
A0198,01,12,Distortion_4/A0198_01_12.bmp,1613.8056,Train_Ref/A0198.bmp
A0198,01,13,Distortion_4/A0198_01_13.bmp,1515.7090,Train_Ref/A0198.bmp
A0198,01,14,Distortion_4/A0198_01_14.bmp,1460.8837,Train_Ref/A0198.bmp
A0198,01,15,Distortion_4/A0198_01_15.bmp,1164.2478,Train_Ref/A0198.bmp
A0198,02,00,Distortion_4/A0198_02_00.bmp,1526.5812,Train_Ref/A0198.bmp
A0198,02,01,Distortion_4/A0198_02_01.bmp,1472.9374,Train_Ref/A0198.bmp
A0198,02,02,Distortion_4/A0198_02_02.bmp,1577.5891,Train_Ref/A0198.bmp
A0198,02,03,Distortion_4/A0198_02_03.bmp,1614.5997,Train_Ref/A0198.bmp
A0198,02,04,Distortion_4/A0198_02_04.bmp,1548.3761,Train_Ref/A0198.bmp
A0198,02,05,Distortion_4/A0198_02_05.bmp,1352.6682,Train_Ref/A0198.bmp
A0198,02,06,Distortion_4/A0198_02_06.bmp,1472.1889,Train_Ref/A0198.bmp
A0198,02,07,Distortion_4/A0198_02_07.bmp,1418.5803,Train_Ref/A0198.bmp
A0198,02,08,Distortion_4/A0198_02_08.bmp,1562.4144,Train_Ref/A0198.bmp
A0198,02,09,Distortion_4/A0198_02_09.bmp,1562.0024,Train_Ref/A0198.bmp
A0198,03,00,Distortion_4/A0198_03_00.bmp,1409.7855,Train_Ref/A0198.bmp
A0198,03,01,Distortion_4/A0198_03_01.bmp,1395.6933,Train_Ref/A0198.bmp
A0198,03,02,Distortion_4/A0198_03_02.bmp,1428.8062,Train_Ref/A0198.bmp
A0198,03,03,Distortion_4/A0198_03_03.bmp,1503.6239,Train_Ref/A0198.bmp
A0198,03,04,Distortion_4/A0198_03_04.bmp,1488.9003,Train_Ref/A0198.bmp
A0198,03,05,Distortion_4/A0198_03_05.bmp,1502.0638,Train_Ref/A0198.bmp
A0198,03,06,Distortion_4/A0198_03_06.bmp,1516.7967,Train_Ref/A0198.bmp
A0198,03,07,Distortion_4/A0198_03_07.bmp,1364.3320,Train_Ref/A0198.bmp
A0198,03,08,Distortion_4/A0198_03_08.bmp,1386.4151,Train_Ref/A0198.bmp
A0198,03,09,Distortion_4/A0198_03_09.bmp,1487.8894,Train_Ref/A0198.bmp
A0198,03,10,Distortion_4/A0198_03_10.bmp,1495.7314,Train_Ref/A0198.bmp
A0198,03,11,Distortion_4/A0198_03_11.bmp,1463.1330,Train_Ref/A0198.bmp
A0198,03,12,Distortion_4/A0198_03_12.bmp,1394.0189,Train_Ref/A0198.bmp
A0198,03,13,Distortion_4/A0198_03_13.bmp,1486.1206,Train_Ref/A0198.bmp
A0198,03,14,Distortion_4/A0198_03_14.bmp,1557.7378,Train_Ref/A0198.bmp
A0198,03,15,Distortion_4/A0198_03_15.bmp,1602.8318,Train_Ref/A0198.bmp
A0198,03,16,Distortion_4/A0198_03_16.bmp,1397.4154,Train_Ref/A0198.bmp
A0198,03,17,Distortion_4/A0198_03_17.bmp,1479.7302,Train_Ref/A0198.bmp
A0198,03,18,Distortion_4/A0198_03_18.bmp,1422.7567,Train_Ref/A0198.bmp
A0198,03,19,Distortion_4/A0198_03_19.bmp,1504.0200,Train_Ref/A0198.bmp
A0198,03,20,Distortion_4/A0198_03_20.bmp,1304.7533,Train_Ref/A0198.bmp
A0198,03,21,Distortion_4/A0198_03_21.bmp,1135.0327,Train_Ref/A0198.bmp
A0198,03,22,Distortion_4/A0198_03_22.bmp,1171.9203,Train_Ref/A0198.bmp
A0198,03,23,Distortion_4/A0198_03_23.bmp,1211.9345,Train_Ref/A0198.bmp
A0198,04,00,Distortion_4/A0198_04_00.bmp,1598.9088,Train_Ref/A0198.bmp
A0198,04,01,Distortion_4/A0198_04_01.bmp,1511.1977,Train_Ref/A0198.bmp
A0198,04,02,Distortion_4/A0198_04_02.bmp,1604.6111,Train_Ref/A0198.bmp
A0198,04,03,Distortion_4/A0198_04_03.bmp,1552.5335,Train_Ref/A0198.bmp
A0198,04,04,Distortion_4/A0198_04_04.bmp,1580.9094,Train_Ref/A0198.bmp
A0198,04,05,Distortion_4/A0198_04_05.bmp,1522.2075,Train_Ref/A0198.bmp
A0198,04,06,Distortion_4/A0198_04_06.bmp,1494.5680,Train_Ref/A0198.bmp
A0198,04,07,Distortion_4/A0198_04_07.bmp,1369.2836,Train_Ref/A0198.bmp
A0198,04,08,Distortion_4/A0198_04_08.bmp,1517.3022,Train_Ref/A0198.bmp
A0198,04,09,Distortion_4/A0198_04_09.bmp,1482.6706,Train_Ref/A0198.bmp
A0198,04,10,Distortion_4/A0198_04_10.bmp,1467.5763,Train_Ref/A0198.bmp
A0198,04,11,Distortion_4/A0198_04_11.bmp,1631.3817,Train_Ref/A0198.bmp
A0198,04,12,Distortion_4/A0198_04_12.bmp,1555.9179,Train_Ref/A0198.bmp
A0198,05,00,Distortion_4/A0198_05_00.bmp,1455.2721,Train_Ref/A0198.bmp
A0198,05,01,Distortion_4/A0198_05_01.bmp,1418.3366,Train_Ref/A0198.bmp
A0198,05,02,Distortion_4/A0198_05_02.bmp,1405.7637,Train_Ref/A0198.bmp
A0198,05,03,Distortion_4/A0198_05_03.bmp,1248.4980,Train_Ref/A0198.bmp
A0198,05,04,Distortion_4/A0198_05_04.bmp,1552.4705,Train_Ref/A0198.bmp
A0198,05,05,Distortion_4/A0198_05_05.bmp,1523.6884,Train_Ref/A0198.bmp
A0198,05,06,Distortion_4/A0198_05_06.bmp,1361.5038,Train_Ref/A0198.bmp
A0198,05,07,Distortion_4/A0198_05_07.bmp,1398.0440,Train_Ref/A0198.bmp
A0198,05,08,Distortion_4/A0198_05_08.bmp,1360.5932,Train_Ref/A0198.bmp
A0198,05,09,Distortion_4/A0198_05_09.bmp,1434.8009,Train_Ref/A0198.bmp
A0198,05,10,Distortion_4/A0198_05_10.bmp,1495.6931,Train_Ref/A0198.bmp
A0198,05,11,Distortion_4/A0198_05_11.bmp,1521.3855,Train_Ref/A0198.bmp
A0198,05,12,Distortion_4/A0198_05_12.bmp,1459.6738,Train_Ref/A0198.bmp
A0198,05,13,Distortion_4/A0198_05_13.bmp,1350.8933,Train_Ref/A0198.bmp
A0198,06,00,Distortion_4/A0198_06_00.bmp,1407.8833,Train_Ref/A0198.bmp
A0198,06,01,Distortion_4/A0198_06_01.bmp,1469.1607,Train_Ref/A0198.bmp
A0198,06,02,Distortion_4/A0198_06_02.bmp,1376.7391,Train_Ref/A0198.bmp
A0198,06,03,Distortion_4/A0198_06_03.bmp,1461.3580,Train_Ref/A0198.bmp
A0198,06,04,Distortion_4/A0198_06_04.bmp,1489.7464,Train_Ref/A0198.bmp
A0198,06,05,Distortion_4/A0198_06_05.bmp,1512.8346,Train_Ref/A0198.bmp
A0198,06,06,Distortion_4/A0198_06_06.bmp,1377.6876,Train_Ref/A0198.bmp
A0198,06,07,Distortion_4/A0198_06_07.bmp,1580.6187,Train_Ref/A0198.bmp
A0198,06,08,Distortion_4/A0198_06_08.bmp,1549.7327,Train_Ref/A0198.bmp
A0198,06,09,Distortion_4/A0198_06_09.bmp,1500.1833,Train_Ref/A0198.bmp
A0198,06,10,Distortion_4/A0198_06_10.bmp,1457.0627,Train_Ref/A0198.bmp
A0198,06,11,Distortion_4/A0198_06_11.bmp,1360.8634,Train_Ref/A0198.bmp
A0198,06,12,Distortion_4/A0198_06_12.bmp,1360.5055,Train_Ref/A0198.bmp
A0198,06,13,Distortion_4/A0198_06_13.bmp,1310.4178,Train_Ref/A0198.bmp
A0198,06,14,Distortion_4/A0198_06_14.bmp,1442.8503,Train_Ref/A0198.bmp
A0198,06,15,Distortion_4/A0198_06_15.bmp,1325.1464,Train_Ref/A0198.bmp
A0198,06,16,Distortion_4/A0198_06_16.bmp,1400.6175,Train_Ref/A0198.bmp
A0198,06,17,Distortion_4/A0198_06_17.bmp,1544.1804,Train_Ref/A0198.bmp
A0198,06,18,Distortion_4/A0198_06_18.bmp,1518.2843,Train_Ref/A0198.bmp
A0198,06,19,Distortion_4/A0198_06_19.bmp,1355.4333,Train_Ref/A0198.bmp
A0198,06,20,Distortion_4/A0198_06_20.bmp,1355.8167,Train_Ref/A0198.bmp
A0198,06,21,Distortion_4/A0198_06_21.bmp,1363.4186,Train_Ref/A0198.bmp
A0198,06,22,Distortion_4/A0198_06_22.bmp,1427.1192,Train_Ref/A0198.bmp
A0198,06,23,Distortion_4/A0198_06_23.bmp,1605.9675,Train_Ref/A0198.bmp
A0198,06,24,Distortion_4/A0198_06_24.bmp,1540.7640,Train_Ref/A0198.bmp
A0198,06,25,Distortion_4/A0198_06_25.bmp,1535.8093,Train_Ref/A0198.bmp
A0198,06,26,Distortion_4/A0198_06_26.bmp,1348.3048,Train_Ref/A0198.bmp
A0199,00,00,Distortion_4/A0199_00_00.bmp,1467.3706,Train_Ref/A0199.bmp
A0199,00,01,Distortion_4/A0199_00_01.bmp,1261.2765,Train_Ref/A0199.bmp
A0199,00,02,Distortion_4/A0199_00_02.bmp,1541.7743,Train_Ref/A0199.bmp
A0199,00,03,Distortion_4/A0199_00_03.bmp,1488.9198,Train_Ref/A0199.bmp
A0199,00,04,Distortion_4/A0199_00_04.bmp,1286.2032,Train_Ref/A0199.bmp
A0199,00,05,Distortion_4/A0199_00_05.bmp,1580.6464,Train_Ref/A0199.bmp
A0199,00,06,Distortion_4/A0199_00_06.bmp,1445.0241,Train_Ref/A0199.bmp
A0199,00,07,Distortion_4/A0199_00_07.bmp,1313.6113,Train_Ref/A0199.bmp
A0199,00,08,Distortion_4/A0199_00_08.bmp,1521.7714,Train_Ref/A0199.bmp
A0199,00,09,Distortion_4/A0199_00_09.bmp,1475.6604,Train_Ref/A0199.bmp
A0199,00,10,Distortion_4/A0199_00_10.bmp,1346.7715,Train_Ref/A0199.bmp
A0199,00,11,Distortion_4/A0199_00_11.bmp,1366.3342,Train_Ref/A0199.bmp
A0199,01,00,Distortion_4/A0199_01_00.bmp,1526.4751,Train_Ref/A0199.bmp
A0199,01,01,Distortion_4/A0199_01_01.bmp,1454.3340,Train_Ref/A0199.bmp
A0199,01,02,Distortion_4/A0199_01_02.bmp,1306.4522,Train_Ref/A0199.bmp
A0199,01,03,Distortion_4/A0199_01_03.bmp,1470.8873,Train_Ref/A0199.bmp
A0199,01,04,Distortion_4/A0199_01_04.bmp,1441.1716,Train_Ref/A0199.bmp
A0199,01,05,Distortion_4/A0199_01_05.bmp,1369.6585,Train_Ref/A0199.bmp
A0199,01,06,Distortion_4/A0199_01_06.bmp,1527.6804,Train_Ref/A0199.bmp
A0199,01,07,Distortion_4/A0199_01_07.bmp,1479.6018,Train_Ref/A0199.bmp
A0199,01,08,Distortion_4/A0199_01_08.bmp,1299.3462,Train_Ref/A0199.bmp
A0199,01,09,Distortion_4/A0199_01_09.bmp,1463.7847,Train_Ref/A0199.bmp
A0199,01,10,Distortion_4/A0199_01_10.bmp,1525.7729,Train_Ref/A0199.bmp
A0199,01,11,Distortion_4/A0199_01_11.bmp,1448.7796,Train_Ref/A0199.bmp
A0199,01,12,Distortion_4/A0199_01_12.bmp,1617.2553,Train_Ref/A0199.bmp
A0199,01,13,Distortion_4/A0199_01_13.bmp,1499.4972,Train_Ref/A0199.bmp
A0199,01,14,Distortion_4/A0199_01_14.bmp,1499.1956,Train_Ref/A0199.bmp
A0199,01,15,Distortion_4/A0199_01_15.bmp,1205.4730,Train_Ref/A0199.bmp
A0199,02,00,Distortion_4/A0199_02_00.bmp,1393.5572,Train_Ref/A0199.bmp
A0199,02,01,Distortion_4/A0199_02_01.bmp,1459.0134,Train_Ref/A0199.bmp
A0199,02,02,Distortion_4/A0199_02_02.bmp,1642.5527,Train_Ref/A0199.bmp
A0199,02,03,Distortion_4/A0199_02_03.bmp,1647.5680,Train_Ref/A0199.bmp
A0199,02,04,Distortion_4/A0199_02_04.bmp,1586.7527,Train_Ref/A0199.bmp
A0199,02,05,Distortion_4/A0199_02_05.bmp,1255.0959,Train_Ref/A0199.bmp
A0199,02,06,Distortion_4/A0199_02_06.bmp,1401.0188,Train_Ref/A0199.bmp
A0199,02,07,Distortion_4/A0199_02_07.bmp,1359.1811,Train_Ref/A0199.bmp
A0199,02,08,Distortion_4/A0199_02_08.bmp,1458.0972,Train_Ref/A0199.bmp
A0199,02,09,Distortion_4/A0199_02_09.bmp,1447.4240,Train_Ref/A0199.bmp
A0199,03,00,Distortion_4/A0199_03_00.bmp,1343.6340,Train_Ref/A0199.bmp
A0199,03,01,Distortion_4/A0199_03_01.bmp,1461.6816,Train_Ref/A0199.bmp
A0199,03,02,Distortion_4/A0199_03_02.bmp,1309.9161,Train_Ref/A0199.bmp
A0199,03,03,Distortion_4/A0199_03_03.bmp,1455.5552,Train_Ref/A0199.bmp
A0199,03,04,Distortion_4/A0199_03_04.bmp,1481.9090,Train_Ref/A0199.bmp
A0199,03,05,Distortion_4/A0199_03_05.bmp,1416.5836,Train_Ref/A0199.bmp
A0199,03,06,Distortion_4/A0199_03_06.bmp,1583.4096,Train_Ref/A0199.bmp
A0199,03,07,Distortion_4/A0199_03_07.bmp,1391.4078,Train_Ref/A0199.bmp
A0199,03,08,Distortion_4/A0199_03_08.bmp,1416.4338,Train_Ref/A0199.bmp
A0199,03,09,Distortion_4/A0199_03_09.bmp,1407.2415,Train_Ref/A0199.bmp
A0199,03,10,Distortion_4/A0199_03_10.bmp,1507.0730,Train_Ref/A0199.bmp
A0199,03,11,Distortion_4/A0199_03_11.bmp,1515.3168,Train_Ref/A0199.bmp
A0199,03,12,Distortion_4/A0199_03_12.bmp,1487.8262,Train_Ref/A0199.bmp
A0199,03,13,Distortion_4/A0199_03_13.bmp,1525.7524,Train_Ref/A0199.bmp
A0199,03,14,Distortion_4/A0199_03_14.bmp,1450.4066,Train_Ref/A0199.bmp
A0199,03,15,Distortion_4/A0199_03_15.bmp,1524.2831,Train_Ref/A0199.bmp
A0199,03,16,Distortion_4/A0199_03_16.bmp,1369.3602,Train_Ref/A0199.bmp
A0199,03,17,Distortion_4/A0199_03_17.bmp,1533.5906,Train_Ref/A0199.bmp
A0199,03,18,Distortion_4/A0199_03_18.bmp,1452.3886,Train_Ref/A0199.bmp
A0199,03,19,Distortion_4/A0199_03_19.bmp,1469.6497,Train_Ref/A0199.bmp
A0199,03,20,Distortion_4/A0199_03_20.bmp,1353.0508,Train_Ref/A0199.bmp
A0199,03,21,Distortion_4/A0199_03_21.bmp,1181.5347,Train_Ref/A0199.bmp
A0199,03,22,Distortion_4/A0199_03_22.bmp,1223.4222,Train_Ref/A0199.bmp
A0199,03,23,Distortion_4/A0199_03_23.bmp,982.8093,Train_Ref/A0199.bmp
A0199,04,00,Distortion_4/A0199_04_00.bmp,1623.9152,Train_Ref/A0199.bmp
A0199,04,01,Distortion_4/A0199_04_01.bmp,1577.0436,Train_Ref/A0199.bmp
A0199,04,02,Distortion_4/A0199_04_02.bmp,1582.9256,Train_Ref/A0199.bmp
A0199,04,03,Distortion_4/A0199_04_03.bmp,1485.7694,Train_Ref/A0199.bmp
A0199,04,04,Distortion_4/A0199_04_04.bmp,1495.6490,Train_Ref/A0199.bmp
A0199,04,05,Distortion_4/A0199_04_05.bmp,1526.9183,Train_Ref/A0199.bmp
A0199,04,06,Distortion_4/A0199_04_06.bmp,1543.3082,Train_Ref/A0199.bmp
A0199,04,07,Distortion_4/A0199_04_07.bmp,1337.9967,Train_Ref/A0199.bmp
A0199,04,08,Distortion_4/A0199_04_08.bmp,1523.8893,Train_Ref/A0199.bmp
A0199,04,09,Distortion_4/A0199_04_09.bmp,1570.1249,Train_Ref/A0199.bmp
A0199,04,10,Distortion_4/A0199_04_10.bmp,1538.1780,Train_Ref/A0199.bmp
A0199,04,11,Distortion_4/A0199_04_11.bmp,1517.6223,Train_Ref/A0199.bmp
A0199,04,12,Distortion_4/A0199_04_12.bmp,1583.7597,Train_Ref/A0199.bmp
A0199,05,00,Distortion_4/A0199_05_00.bmp,1513.4354,Train_Ref/A0199.bmp
A0199,05,01,Distortion_4/A0199_05_01.bmp,1349.1242,Train_Ref/A0199.bmp
A0199,05,02,Distortion_4/A0199_05_02.bmp,1418.4291,Train_Ref/A0199.bmp
A0199,05,03,Distortion_4/A0199_05_03.bmp,1091.0289,Train_Ref/A0199.bmp
A0199,05,04,Distortion_4/A0199_05_04.bmp,1508.0998,Train_Ref/A0199.bmp
A0199,05,05,Distortion_4/A0199_05_05.bmp,1536.1894,Train_Ref/A0199.bmp
A0199,05,06,Distortion_4/A0199_05_06.bmp,1369.1900,Train_Ref/A0199.bmp
A0199,05,07,Distortion_4/A0199_05_07.bmp,1262.5153,Train_Ref/A0199.bmp
A0199,05,08,Distortion_4/A0199_05_08.bmp,1396.4684,Train_Ref/A0199.bmp
A0199,05,09,Distortion_4/A0199_05_09.bmp,1468.2980,Train_Ref/A0199.bmp
A0199,05,10,Distortion_4/A0199_05_10.bmp,1575.0494,Train_Ref/A0199.bmp
A0199,05,11,Distortion_4/A0199_05_11.bmp,1398.7267,Train_Ref/A0199.bmp
A0199,05,12,Distortion_4/A0199_05_12.bmp,1406.5882,Train_Ref/A0199.bmp
A0199,05,13,Distortion_4/A0199_05_13.bmp,1353.0447,Train_Ref/A0199.bmp
A0199,06,00,Distortion_4/A0199_06_00.bmp,1452.7786,Train_Ref/A0199.bmp
A0199,06,01,Distortion_4/A0199_06_01.bmp,1404.7346,Train_Ref/A0199.bmp
A0199,06,02,Distortion_4/A0199_06_02.bmp,1346.2631,Train_Ref/A0199.bmp
A0199,06,03,Distortion_4/A0199_06_03.bmp,1464.7651,Train_Ref/A0199.bmp
A0199,06,04,Distortion_4/A0199_06_04.bmp,1501.9191,Train_Ref/A0199.bmp
A0199,06,05,Distortion_4/A0199_06_05.bmp,1504.1427,Train_Ref/A0199.bmp
A0199,06,06,Distortion_4/A0199_06_06.bmp,1591.5875,Train_Ref/A0199.bmp
A0199,06,07,Distortion_4/A0199_06_07.bmp,1557.1930,Train_Ref/A0199.bmp
A0199,06,08,Distortion_4/A0199_06_08.bmp,1622.3549,Train_Ref/A0199.bmp
A0199,06,09,Distortion_4/A0199_06_09.bmp,1647.5848,Train_Ref/A0199.bmp
A0199,06,10,Distortion_4/A0199_06_10.bmp,1414.6751,Train_Ref/A0199.bmp
A0199,06,11,Distortion_4/A0199_06_11.bmp,1415.0969,Train_Ref/A0199.bmp
A0199,06,12,Distortion_4/A0199_06_12.bmp,1354.0726,Train_Ref/A0199.bmp
A0199,06,13,Distortion_4/A0199_06_13.bmp,1293.7053,Train_Ref/A0199.bmp
A0199,06,14,Distortion_4/A0199_06_14.bmp,1373.6652,Train_Ref/A0199.bmp
A0199,06,15,Distortion_4/A0199_06_15.bmp,1290.3404,Train_Ref/A0199.bmp
A0199,06,16,Distortion_4/A0199_06_16.bmp,1524.8515,Train_Ref/A0199.bmp
A0199,06,17,Distortion_4/A0199_06_17.bmp,1482.5667,Train_Ref/A0199.bmp
A0199,06,18,Distortion_4/A0199_06_18.bmp,1437.9516,Train_Ref/A0199.bmp
A0199,06,19,Distortion_4/A0199_06_19.bmp,1419.6279,Train_Ref/A0199.bmp
A0199,06,20,Distortion_4/A0199_06_20.bmp,1401.9625,Train_Ref/A0199.bmp
A0199,06,21,Distortion_4/A0199_06_21.bmp,1398.8413,Train_Ref/A0199.bmp
A0199,06,22,Distortion_4/A0199_06_22.bmp,1418.4040,Train_Ref/A0199.bmp
A0199,06,23,Distortion_4/A0199_06_23.bmp,1546.6912,Train_Ref/A0199.bmp
A0199,06,24,Distortion_4/A0199_06_24.bmp,1426.9738,Train_Ref/A0199.bmp
A0199,06,25,Distortion_4/A0199_06_25.bmp,1395.8116,Train_Ref/A0199.bmp
A0199,06,26,Distortion_4/A0199_06_26.bmp,1323.5550,Train_Ref/A0199.bmp
A0200,00,00,Distortion_4/A0200_00_00.bmp,1481.9418,Train_Ref/A0200.bmp
A0200,00,01,Distortion_4/A0200_00_01.bmp,1442.8726,Train_Ref/A0200.bmp
A0200,00,02,Distortion_4/A0200_00_02.bmp,1579.6810,Train_Ref/A0200.bmp
A0200,00,03,Distortion_4/A0200_00_03.bmp,1435.6116,Train_Ref/A0200.bmp
A0200,00,04,Distortion_4/A0200_00_04.bmp,1334.1996,Train_Ref/A0200.bmp
A0200,00,05,Distortion_4/A0200_00_05.bmp,1535.1430,Train_Ref/A0200.bmp
A0200,00,06,Distortion_4/A0200_00_06.bmp,1477.7379,Train_Ref/A0200.bmp
A0200,00,07,Distortion_4/A0200_00_07.bmp,1458.9879,Train_Ref/A0200.bmp
A0200,00,08,Distortion_4/A0200_00_08.bmp,1555.8797,Train_Ref/A0200.bmp
A0200,00,09,Distortion_4/A0200_00_09.bmp,1542.4787,Train_Ref/A0200.bmp
A0200,00,10,Distortion_4/A0200_00_10.bmp,1427.9230,Train_Ref/A0200.bmp
A0200,00,11,Distortion_4/A0200_00_11.bmp,1358.2929,Train_Ref/A0200.bmp
A0200,01,00,Distortion_4/A0200_01_00.bmp,1513.1852,Train_Ref/A0200.bmp
A0200,01,01,Distortion_4/A0200_01_01.bmp,1485.1844,Train_Ref/A0200.bmp
A0200,01,02,Distortion_4/A0200_01_02.bmp,1287.4159,Train_Ref/A0200.bmp
A0200,01,03,Distortion_4/A0200_01_03.bmp,1526.0519,Train_Ref/A0200.bmp
A0200,01,04,Distortion_4/A0200_01_04.bmp,1440.9594,Train_Ref/A0200.bmp
A0200,01,05,Distortion_4/A0200_01_05.bmp,1313.9450,Train_Ref/A0200.bmp
A0200,01,06,Distortion_4/A0200_01_06.bmp,1431.7289,Train_Ref/A0200.bmp
A0200,01,07,Distortion_4/A0200_01_07.bmp,1412.5993,Train_Ref/A0200.bmp
A0200,01,08,Distortion_4/A0200_01_08.bmp,1391.5409,Train_Ref/A0200.bmp
A0200,01,09,Distortion_4/A0200_01_09.bmp,1578.9775,Train_Ref/A0200.bmp
A0200,01,10,Distortion_4/A0200_01_10.bmp,1456.2957,Train_Ref/A0200.bmp
A0200,01,11,Distortion_4/A0200_01_11.bmp,1325.3188,Train_Ref/A0200.bmp
A0200,01,12,Distortion_4/A0200_01_12.bmp,1547.1060,Train_Ref/A0200.bmp
A0200,01,13,Distortion_4/A0200_01_13.bmp,1438.2905,Train_Ref/A0200.bmp
A0200,01,14,Distortion_4/A0200_01_14.bmp,1375.5174,Train_Ref/A0200.bmp
A0200,01,15,Distortion_4/A0200_01_15.bmp,1229.4563,Train_Ref/A0200.bmp
A0200,02,00,Distortion_4/A0200_02_00.bmp,1477.8563,Train_Ref/A0200.bmp
A0200,02,01,Distortion_4/A0200_02_01.bmp,1509.3187,Train_Ref/A0200.bmp
A0200,02,02,Distortion_4/A0200_02_02.bmp,1555.0669,Train_Ref/A0200.bmp
A0200,02,03,Distortion_4/A0200_02_03.bmp,1608.4553,Train_Ref/A0200.bmp
A0200,02,04,Distortion_4/A0200_02_04.bmp,1631.3998,Train_Ref/A0200.bmp
A0200,02,05,Distortion_4/A0200_02_05.bmp,1367.8383,Train_Ref/A0200.bmp
A0200,02,06,Distortion_4/A0200_02_06.bmp,1363.2292,Train_Ref/A0200.bmp
A0200,02,07,Distortion_4/A0200_02_07.bmp,1377.4583,Train_Ref/A0200.bmp
A0200,02,08,Distortion_4/A0200_02_08.bmp,1358.2731,Train_Ref/A0200.bmp
A0200,02,09,Distortion_4/A0200_02_09.bmp,1390.8126,Train_Ref/A0200.bmp
A0200,03,00,Distortion_4/A0200_03_00.bmp,1446.3716,Train_Ref/A0200.bmp
A0200,03,01,Distortion_4/A0200_03_01.bmp,1402.5854,Train_Ref/A0200.bmp
A0200,03,02,Distortion_4/A0200_03_02.bmp,1490.0904,Train_Ref/A0200.bmp
A0200,03,03,Distortion_4/A0200_03_03.bmp,1420.1550,Train_Ref/A0200.bmp
A0200,03,04,Distortion_4/A0200_03_04.bmp,1413.3784,Train_Ref/A0200.bmp
A0200,03,05,Distortion_4/A0200_03_05.bmp,1432.7504,Train_Ref/A0200.bmp
A0200,03,06,Distortion_4/A0200_03_06.bmp,1569.5796,Train_Ref/A0200.bmp
A0200,03,07,Distortion_4/A0200_03_07.bmp,1385.5836,Train_Ref/A0200.bmp
A0200,03,08,Distortion_4/A0200_03_08.bmp,1454.4958,Train_Ref/A0200.bmp
A0200,03,09,Distortion_4/A0200_03_09.bmp,1470.2277,Train_Ref/A0200.bmp
A0200,03,10,Distortion_4/A0200_03_10.bmp,1360.7510,Train_Ref/A0200.bmp
A0200,03,11,Distortion_4/A0200_03_11.bmp,1431.0847,Train_Ref/A0200.bmp
A0200,03,12,Distortion_4/A0200_03_12.bmp,1541.8374,Train_Ref/A0200.bmp
A0200,03,13,Distortion_4/A0200_03_13.bmp,1531.0844,Train_Ref/A0200.bmp
A0200,03,14,Distortion_4/A0200_03_14.bmp,1324.6121,Train_Ref/A0200.bmp
A0200,03,15,Distortion_4/A0200_03_15.bmp,1490.9547,Train_Ref/A0200.bmp
A0200,03,16,Distortion_4/A0200_03_16.bmp,1415.7424,Train_Ref/A0200.bmp
A0200,03,17,Distortion_4/A0200_03_17.bmp,1427.9151,Train_Ref/A0200.bmp
A0200,03,18,Distortion_4/A0200_03_18.bmp,1528.2541,Train_Ref/A0200.bmp
A0200,03,19,Distortion_4/A0200_03_19.bmp,1604.4775,Train_Ref/A0200.bmp
A0200,03,20,Distortion_4/A0200_03_20.bmp,1453.2366,Train_Ref/A0200.bmp
A0200,03,21,Distortion_4/A0200_03_21.bmp,1339.7063,Train_Ref/A0200.bmp
A0200,03,22,Distortion_4/A0200_03_22.bmp,1330.5214,Train_Ref/A0200.bmp
A0200,03,23,Distortion_4/A0200_03_23.bmp,983.3169,Train_Ref/A0200.bmp
A0200,04,00,Distortion_4/A0200_04_00.bmp,1543.9516,Train_Ref/A0200.bmp
A0200,04,01,Distortion_4/A0200_04_01.bmp,1463.6197,Train_Ref/A0200.bmp
A0200,04,02,Distortion_4/A0200_04_02.bmp,1559.0337,Train_Ref/A0200.bmp
A0200,04,03,Distortion_4/A0200_04_03.bmp,1500.8278,Train_Ref/A0200.bmp
